,x,y,z,idx
5122,29.0,21.0,21.673695,0
5123,30.0,21.672066,21.0,0
5124,30.0,21.0,21.570656,0
5125,31.786995,21.0,21.0,0
5126,31.0,21.577774,21.0,0
5127,31.0,21.0,21.5159,0
5128,40.12008,21.0,21.0,0
5129,41.0,21.553057,21.0,0
5130,41.0,21.0,21.543966,0
5131,42.0,21.60166,21.0,0
5132,42.0,21.0,21.597778,0
5133,43.0,21.701937,21.0,0
5134,43.0,21.0,21.698936,0
5135,44.0,21.8472,21.0,0
5136,44.0,21.0,21.848236,0
5137,27.0,22.675661,21.0,0
5138,27.0,22.0,21.636953,0
5139,28.836744,22.0,21.0,0
5140,28.0,22.663404,21.0,0
5141,28.0,22.0,21.58152,0
5142,44.152798,22.0,21.0,0
5143,45.0,22.543434,21.0,0
5144,45.0,22.0,21.537134,0
5145,46.0,22.573956,21.0,0
5146,46.0,22.0,21.563599,0
5147,47.0,22.63074,21.0,0
5148,47.0,22.0,21.616335,0
5149,48.0,22.720308,21.0,0
5150,48.0,22.0,21.708736,0
5151,49.0,22.87964,21.0,0
5152,49.0,22.0,21.872736,0
5153,26.675661,23.0,21.0,0
5154,49.120358,23.0,21.0,0
5155,50.0,23.628883,21.0,0
5156,50.0,23.0,21.618666,0
5157,51.0,23.72143,21.0,0
5158,51.0,23.0,21.725004,0
5159,18.0,24.709461,21.0,0
5160,18.0,24.0,21.702291,0
5161,19.0,24.614155,21.0,0
5162,19.0,24.0,21.593693,0
5163,20.0,24.594582,21.0,0
5164,20.0,24.0,21.566933,0
5165,21.0,24.607977,21.0,0
5166,21.0,24.0,21.58372,0
5167,22.0,24.665789,21.0,0
5168,22.0,24.0,21.629738,0
5169,23.0,24.721054,21.0,0
5170,23.0,24.0,21.704605,0
5171,24.0,24.0,21.69353,0
5172,26.584332,24.0,21.0,0
5173,51.278572,24.0,21.0,0
5174,52.0,24.56728,21.0,0
5175,52.0,24.0,21.561436,0
5176,53.0,24.66293,21.0,0
5177,53.0,24.0,21.665628,0
5178,54.0,24.86567,21.0,0
5179,54.0,24.0,21.884117,0
5180,16.0,25.795326,21.0,0
5181,16.0,25.0,21.783888,0
5182,17.709461,25.0,21.0,0
5183,17.0,25.557718,21.0,0
5184,17.0,25.0,21.554491,0
5185,23.278946,25.0,21.0,0
5186,24.0,25.699112,21.0,0
5187,24.0,25.0,21.697182,0
5188,26.591797,25.0,21.0,0
5189,26.0,25.57136,21.0,0
5190,26.0,25.0,21.587296,0
5191,54.13433,25.0,21.0,0
5192,55.0,25.6562,21.0,0
5193,55.0,25.0,21.670444,0
5194,14.0,26.0,21.74582,0
5195,15.795326,26.0,21.0,0
5196,15.0,26.724249,21.0,0
5197,15.0,26.0,21.627182,0
5198,24.300888,26.0,21.0,0
5199,25.57136,26.0,21.0,0
5200,25.0,26.61743,21.0,0
5201,25.0,26.0,21.644037,0
5202,55.3438,26.0,21.0,0
5203,56.0,26.597778,21.0,0
5204,56.0,26.0,21.580427,0
5205,57.0,26.755754,21.0,0
5206,57.0,26.0,21.754934,0
5207,13.0,27.825808,21.0,0
5208,13.0,27.0,21.615515,0
5209,14.724249,27.0,21.0,0
5210,14.0,27.613749,21.0,0
5211,14.0,27.0,21.51609,0
5212,57.244244,27.0,21.0,0
5213,58.0,27.63031,21.0,0
5214,58.0,27.0,21.646284,0
5215,59.0,27.911366,21.0,0
5216,11.0,28.0,21.898697,0
5217,12.825807,28.0,21.0,0
5218,12.0,28.784552,21.0,0
5219,12.0,28.0,21.572655,0
5220,59.088634,28.0,21.0,0
5221,60.0,28.807573,21.0,0
5222,60.0,28.0,21.814196,0
5223,11.784552,29.0,21.0,0
5224,11.0,29.855545,21.0,0
5225,11.0,29.0,21.58421,0
5226,60.19243,29.0,21.0,0
5227,61.0,29.798756,21.0,0
5228,61.0,29.0,21.76999,0
5229,10.855545,30.0,21.0,0
5230,10.0,30.0,21.649303,0
5231,61.201244,30.0,21.0,0
5232,62.0,30.83149,21.0,0
5233,62.0,30.0,21.77601,0
5234,9.0,31.0,21.816828,0
5235,10.609176,31.0,21.0,0
5236,10.0,31.749842,21.0,0
5237,10.0,31.0,21.519758,0
5238,62.16851,31.0,21.0,0
5239,63.0,31.881315,21.0,0
5240,63.0,31.0,21.85978,0
5241,9.749843,32.0,21.0,0
5242,9.0,32.0,21.610378,0
5243,63.118687,32.0,21.0,0
5244,9.608242,33.0,21.0,0
5245,9.0,33.898117,21.0,0
5246,9.0,33.0,21.529259,0
5247,63.39069,33.0,21.0,0
5248,64.0,33.69841,21.0,0
5249,64.0,33.0,21.65994,0
5250,8.898115,34.0,21.0,0
5251,8.0,34.0,21.86111,0
5252,64.30159,34.0,21.0,0
5253,65.0,34.862446,21.0,0
5254,65.0,34.0,21.824093,0
5255,8.833484,35.0,21.0,0
5256,8.0,35.0,21.827036,0
5257,65.13755,35.0,21.0,0
5258,8.818512,36.0,21.0,0
5259,8.0,36.0,21.84746,0
5260,65.32352,36.0,21.0,0
5261,66.0,36.0,21.849531,0
5262,8.775577,37.0,21.0,0
5263,8.0,37.0,21.853968,0
5264,65.39977,37.0,21.0,0
5265,66.0,37.784107,21.0,0
5266,66.0,37.0,21.796238,0
5267,8.682964,38.0,21.0,0
5268,8.0,38.0,21.758228,0
5269,9.0,38.317036,21.0,0
5270,10.0,38.335007,21.0,0
5271,66.21589,38.0,21.0,0
5272,67.0,38.0,21.874384,0
5273,9.0,39.0,21.641808,0
5274,10.661196,39.0,21.0,0
5275,10.0,39.0,21.644634,0
5276,66.2255,39.0,21.0,0
5277,67.0,39.0,21.783226,0
5278,10.715487,40.0,21.0,0
5279,10.0,40.0,21.688719,0
5280,11.0,40.28451,21.0,0
5281,66.17688,40.0,21.0,0
5282,67.0,40.0,21.719934,0
5283,11.74164,41.0,21.0,0
5284,11.0,41.0,21.728615,0
5285,12.0,41.25836,21.0,0
5286,66.166016,41.0,21.0,0
5287,67.0,41.0,21.657442,0
5288,68.0,41.0,21.784994,0
5289,12.829751,42.0,21.0,0
5290,12.0,42.0,21.780148,0
5291,13.0,42.17025,21.0,0
5292,14.0,42.274994,21.0,0
5293,15.0,42.300713,21.0,0
5294,16.0,42.414066,21.0,0
5295,17.0,42.482178,21.0,0
5296,18.0,42.474842,21.0,0
5297,19.0,42.343952,21.0,0
5298,20.0,42.124516,21.0,0
5299,66.166016,42.0,21.0,0
5300,67.0,42.0,21.625488,0
5301,68.0,42.0,21.731106,0
5302,14.0,43.0,21.87411,0
5303,15.0,43.0,21.855808,0
5304,16.0,43.0,21.764275,0
5305,17.0,43.0,21.633038,0
5306,18.0,43.0,21.68583,0
5307,20.904545,43.0,21.0,0
5308,21.0,43.095455,21.0,0
5309,66.150986,43.0,21.0,0
5310,67.0,43.0,21.655428,0
5311,68.0,43.0,21.731876,0
5312,21.597263,44.0,21.0,0
5313,66.12313,44.0,21.0,0
5314,67.0,44.821415,21.0,0
5315,67.0,44.0,21.751667,0
5316,68.0,44.0,21.756166,0
5317,21.682463,45.0,21.0,0
5318,67.17859,45.0,21.0,0
5319,68.0,45.0,21.725382,0
5320,21.777529,46.0,21.0,0
5321,67.28322,46.0,21.0,0
5322,68.0,46.707653,21.0,0
5323,68.0,46.0,21.64915,0
5324,21.844883,47.0,21.0,0
5325,68.29234,47.0,21.0,0
5326,69.0,47.0,21.767227,0
5327,21.813244,48.0,21.0,0
5328,68.35492,48.0,21.0,0
5329,69.0,48.0,21.719376,0
5330,21.678133,49.0,21.0,0
5331,68.39123,49.0,21.0,0
5332,69.0,49.0,21.702824,0
5333,21.543648,50.0,21.0,0
5334,21.0,50.60851,21.0,0
5335,68.399254,50.0,21.0,0
5336,69.0,50.0,21.715487,0
5337,20.60851,51.0,21.0,0
5338,20.0,51.642994,21.0,0
5339,68.38882,51.0,21.0,0
5340,69.0,51.0,21.774927,0
5341,19.642994,52.0,21.0,0
5342,19.0,52.704426,21.0,0
5343,68.34053,52.0,21.0,0
5344,68.0,52.34053,21.0,0
5345,18.704426,53.0,21.0,0
5346,18.0,53.753094,21.0,0
5347,67.52264,53.0,21.0,0
5348,68.0,53.0,21.657131,0
5349,17.753094,54.0,21.0,0
5350,17.0,54.698586,21.0,0
5351,67.42462,54.0,21.0,0
5352,68.0,54.0,21.806168,0
5353,15.0,55.81755,21.0,0
5354,16.698584,55.0,21.0,0
5355,16.0,55.611454,21.0,0
5356,67.24629,55.0,21.0,0
5357,68.0,55.0,21.827774,0
5358,14.817549,56.0,21.0,0
5359,14.0,56.8844,21.0,0
5360,67.13648,56.0,21.0,0
5361,67.0,56.136482,21.0,0
5362,68.0,56.0,21.867832,0
5363,13.884399,57.0,21.0,0
5364,66.187,57.0,21.0,0
5365,67.0,57.0,21.664833,0
5366,13.655427,58.0,21.0,0
5367,13.0,58.834484,21.0,0
5368,66.18581,58.0,21.0,0
5369,67.0,58.0,21.696484,0
5370,12.834484,59.0,21.0,0
5371,66.18461,59.0,21.0,0
5372,67.0,59.0,21.777094,0
5373,12.636225,60.0,21.0,0
5374,12.0,60.0,21.905724,0
5375,66.13352,60.0,21.0,0
5376,66.0,60.133522,21.0,0
5377,67.0,60.0,21.913162,0
5378,12.561549,61.0,21.0,0
5379,12.0,61.841812,21.0,0
5380,12.0,61.0,21.709642,0
5381,65.38353,61.0,21.0,0
5382,66.0,61.0,21.64976,0
5383,11.841813,62.0,21.0,0
5384,65.2945,62.0,21.0,0
5385,66.0,62.0,21.778183,0
5386,11.899278,63.0,21.0,0
5387,12.0,63.100723,21.0,0
5388,65.13162,63.0,21.0,0
5389,65.0,63.131626,21.0,0
5390,12.592049,64.0,21.0,0
5391,12.0,64.0,21.758228,0
5392,64.22958,64.0,21.0,0
5393,65.0,64.0,21.780586,0
5394,12.683132,65.0,21.0,0
5395,64.27613,65.0,21.0,0
5396,65.0,65.0,21.748228,0
5397,12.847201,66.0,21.0,0
5398,13.0,66.1528,21.0,0
5399,64.21985,66.0,21.0,0
5400,65.0,66.0,21.794418,0
5401,13.623243,67.0,21.0,0
5402,13.0,67.0,21.823116,0
5403,64.12036,67.0,21.0,0
5404,64.0,67.12036,21.0,0
5405,65.0,67.0,21.882994,0
5406,13.658377,68.0,21.0,0
5407,14.0,68.34162,21.0,0
5408,63.214783,68.0,21.0,0
5409,64.0,68.0,21.749237,0
5410,14.589662,69.0,21.0,0
5411,14.0,69.0,21.679459,0
5412,63.200325,69.0,21.0,0
5413,64.0,69.0,21.767439,0
5414,14.788334,70.0,21.0,0
5415,15.0,70.21166,21.0,0
5416,63.14261,70.0,21.0,0
5417,63.0,70.14261,21.0,0
5418,64.0,70.0,21.855019,0
5419,15.791477,71.0,21.0,0
5420,15.0,71.0,21.90132,0
5421,16.0,71.20853,21.0,0
5422,62.250763,71.0,21.0,0
5423,62.0,71.25076,21.0,0
5424,63.0,71.0,21.731491,0
5425,16.920725,72.0,21.0,0
5426,16.0,72.0,21.890919,0
5427,17.0,72.07928,21.0,0
5428,18.0,72.30923,21.0,0
5429,61.32565,72.0,21.0,0
5430,62.0,72.0,21.652964,0
5431,18.83599,73.0,21.0,0
5432,18.0,73.0,21.74164,0
5433,19.0,73.16401,21.0,0
5434,61.153572,73.0,21.0,0
5435,61.0,73.15357,21.0,0
5436,62.0,73.0,21.819477,0
5437,19.873285,74.0,21.0,0
5438,19.0,74.0,21.772774,0
5439,20.0,74.12672,21.0,0
5440,21.0,74.32269,21.0,0
5441,60.234882,74.0,21.0,0
5442,60.0,74.234886,21.0,0
5443,61.0,74.0,21.734196,0
5444,20.0,75.0,21.890062,0
5445,21.83624,75.0,21.0,0
5446,21.0,75.0,21.70532,0
5447,22.0,75.16376,21.0,0
5448,23.0,75.27272,21.0,0
5449,24.0,75.3245,21.0,0
5450,25.0,75.32891,21.0,0
5451,26.0,75.29824,21.0,0
5452,27.0,75.204216,21.0,0
5453,59.26053,75.0,21.0,0
5454,59.0,75.26053,21.0,0
5455,60.0,75.0,21.691631,0
5456,23.0,76.0,21.868374,0
5457,24.0,76.0,21.805468,0
5458,25.0,76.0,21.7951,0
5459,26.0,76.0,21.8844,0
5460,27.836996,76.0,21.0,0
5461,27.0,76.0,21.871368,0
5462,58.169506,76.0,21.0,0
5463,58.0,76.1695,21.0,0
5464,59.0,76.0,21.703535,0
5465,27.721243,77.0,21.0,0
5466,27.0,77.0,21.911964,0
5467,57.17542,77.0,21.0,0
5468,57.0,77.175415,21.0,0
5469,58.0,77.0,21.849012,0
5470,27.58421,78.0,21.0,0
5471,27.0,78.79193,21.0,0
5472,27.0,78.0,21.741442,0
5473,56.32368,78.0,21.0,0
5474,56.0,78.323685,21.0,0
5475,57.0,78.0,21.734972,0
5476,26.791927,79.0,21.0,0
5477,55.352962,79.0,21.0,0
5478,55.0,79.35297,21.0,0
5479,56.0,79.0,21.617018,0
5480,57.0,79.0,21.91557,0
5481,26.623104,80.0,21.0,0
5482,54.271957,80.0,21.0,0
5483,54.0,80.27196,21.0,0
5484,55.0,80.0,21.620323,0
5485,56.0,80.0,21.866209,0
5486,26.551302,81.0,21.0,0
5487,26.0,81.0,21.74582,0
5488,53.18341,81.0,21.0,0
5489,53.0,81.18341,21.0,0
5490,54.0,81.0,21.755344,0
5491,26.525854,82.0,21.0,0
5492,26.0,82.0,21.670284,0
5493,52.266,82.0,21.0,0
5494,52.0,82.266,21.0,0
5495,53.0,82.0,21.714016,0
5496,26.52705,83.0,21.0,0
5497,26.0,83.0,21.666428,0
5498,51.236565,83.0,21.0,0
5499,51.0,83.236565,21.0,0
5500,52.0,83.0,21.666428,0
5501,26.561209,84.0,21.0,0
5502,26.0,84.0,21.731298,0
5503,50.17321,84.0,21.0,0
5504,50.0,84.17321,21.0,0
5505,51.0,84.0,21.743425,0
5506,26.663246,85.0,21.0,0
5507,27.0,85.336754,21.0,0
5508,48.0,85.351906,21.0,0
5509,49.112495,85.0,21.0,0
5510,49.0,85.112495,21.0,0
5511,50.0,85.0,21.703178,0
5512,27.584085,86.0,21.0,0
5513,27.0,86.0,21.61908,0
5514,46.0,86.29824,21.0,0
5515,47.201015,86.0,21.0,0
5516,47.0,86.20102,21.0,0
5517,48.0,86.0,21.609175,0
5518,49.0,86.0,21.7784,0
5519,27.839779,87.0,21.0,0
5520,28.0,87.160225,21.0,0
5521,45.220726,87.0,21.0,0
5522,45.0,87.220726,21.0,0
5523,46.0,87.0,21.676317,0
5524,47.0,87.0,21.798067,0
5525,28.901611,88.0,21.0,0
5526,28.0,88.0,21.874384,0
5527,29.0,88.09839,21.0,0
5528,30.0,88.36768,21.0,0
5529,41.0,88.259346,21.0,0
5530,42.0,88.29948,21.0,0
5531,43.0,88.260925,21.0,0
5532,44.102177,88.0,21.0,0
5533,44.0,88.10217,21.0,0
5534,45.0,88.0,21.630167,0
5535,46.0,88.0,21.852398,0
5536,29.0,89.0,21.870277,0
5537,30.76999,89.0,21.0,0
5538,30.0,89.0,21.58421,0
5539,31.0,89.23001,21.0,0
5540,32.0,89.33959,21.0,0
5541,33.0,89.35626,21.0,0
5542,34.0,89.34765,21.0,0
5543,35.0,89.39002,21.0,0
5544,38.0,89.41059,21.0,0
5545,39.0,89.34704,21.0,0
5546,40.194534,89.0,21.0,0
5547,40.0,89.194534,21.0,0
5548,41.0,89.0,21.666906,0
5549,42.0,89.0,21.728043,0
5550,43.0,89.0,21.707655,0
5551,44.0,89.0,21.761553,0
5552,31.0,90.0,21.672554,0
5553,32.0,90.0,21.585564,0
5554,33.0,90.0,21.58421,0
5555,34.0,90.0,21.634626,0
5556,35.913162,90.0,21.0,0
5557,35.0,90.0,21.63318,0
5558,36.0,90.08684,21.0,0
5559,37.106792,90.0,21.0,0
5560,37.0,90.10679,21.0,0
5561,38.0,90.0,21.535788,0
5562,39.0,90.0,21.559177,0
5563,40.0,90.0,21.62789,0
5564,41.0,90.0,21.784552,0
5565,32.0,91.0,21.911665,0
5566,33.0,91.0,21.805,0
5567,34.0,91.0,21.825562,0
5568,35.0,91.0,21.902782,0
5569,36.0,91.0,21.884117,0
5570,37.0,91.0,21.78811,0
5571,38.0,91.0,21.772558,0
5572,39.0,91.0,21.841558,0
5573,31.0,19.772558,22.0,0
5574,31.0,19.0,22.73439,0
5575,32.0,19.676317,22.0,0
5576,32.0,19.0,22.650215,0
5577,33.0,19.641954,22.0,0
5578,33.0,19.0,22.613478,0
5579,34.0,19.634481,22.0,0
5580,34.0,19.0,22.608774,0
5581,35.0,19.648546,22.0,0
5582,35.0,19.0,22.651892,0
5583,36.0,19.673859,22.0,0
5584,36.0,19.0,22.68566,0
5585,37.0,19.692665,22.0,0
5586,37.0,19.0,22.677637,0
5587,38.0,19.715487,22.0,0
5588,38.0,19.0,22.703001,0
5589,39.0,19.778183,22.0,0
5590,39.0,19.0,22.796238,0
5591,40.0,19.857922,22.0,0
5592,40.0,19.0,22.90015,0
5593,28.0,20.852398,22.0,0
5594,28.0,20.0,22.819962,0
5595,29.0,20.673695,22.0,0
5596,29.0,20.0,22.63827,0
5597,30.772558,20.0,22.0,0
5598,30.0,20.570656,22.0,0
5599,30.0,20.0,22.543009,0
5600,40.14208,20.0,22.0,0
5601,41.0,20.543966,22.0,0
5602,41.0,20.0,22.550537,0
5603,42.0,20.597778,22.0,0
5604,42.0,20.0,22.61105,0
5605,43.0,20.698936,22.0,0
5606,43.0,20.0,22.72938,0
5607,44.0,20.848236,22.0,0
5608,44.0,20.0,22.910172,0
5609,27.852398,21.0,22.0,0
5610,27.0,21.636953,22.0,0
5611,27.0,21.0,22.622965,0
5612,44.151764,21.0,22.0,0
5613,45.0,21.537134,22.0,0
5614,45.0,21.0,22.561775,0
5615,46.0,21.563599,22.0,0
5616,46.0,21.0,22.573956,0
5617,47.0,21.616335,22.0,0
5618,47.0,21.0,22.642698,0
5619,48.0,21.708736,22.0,0
5620,48.0,21.0,22.754114,0
5621,49.0,21.872736,22.0,0
5622,26.636953,22.0,22.0,0
5623,49.127262,22.0,22.0,0
5624,50.0,22.618666,22.0,0
5625,50.0,22.0,22.60851,0
5626,51.0,22.725004,22.0,0
5627,51.0,22.0,22.756784,0
5628,18.0,23.702291,22.0,0
5629,18.0,23.0,22.768076,0
5630,19.0,23.593693,22.0,0
5631,19.0,23.0,22.616198,0
5632,20.0,23.566933,22.0,0
5633,20.0,23.0,22.57136,0
5634,21.0,23.58372,22.0,0
5635,21.0,23.0,22.581156,0
5636,22.0,23.629738,22.0,0
5637,22.0,23.0,22.623943,0
5638,23.0,23.704605,22.0,0
5639,23.0,23.0,22.699287,0
5640,24.0,23.69353,22.0,0
5641,24.0,23.0,22.701937,0
5642,26.575857,23.0,22.0,0
5643,51.274994,23.0,22.0,0
5644,52.0,23.561436,22.0,0
5645,52.0,23.0,22.569487,0
5646,53.0,23.665628,22.0,0
5647,53.0,23.0,22.683973,0
5648,54.0,23.884117,22.0,0
5649,16.0,24.783888,22.0,0
5650,16.0,24.0,22.78655,0
5651,17.702291,24.0,22.0,0
5652,17.0,24.554491,22.0,0
5653,17.0,24.0,22.598036,0
5654,24.30647,24.0,22.0,0
5655,25.0,24.0,22.627182,0
5656,26.579338,24.0,22.0,0
5657,26.0,24.587296,22.0,0
5658,26.0,24.0,22.598036,0
5659,54.115883,24.0,22.0,0
5660,55.0,24.670444,22.0,0
5661,55.0,24.0,22.685492,0
5662,14.0,25.74582,22.0,0
5663,14.0,25.0,22.65791,0
5664,15.783888,25.0,22.0,0
5665,15.0,25.627182,22.0,0
5666,15.0,25.0,22.564974,0
5667,24.302818,25.0,22.0,0
5668,25.587296,25.0,22.0,0
5669,25.0,25.644037,22.0,0
5670,25.0,25.0,22.667707,0
5671,55.329556,25.0,22.0,0
5672,56.0,25.580427,22.0,0
5673,56.0,25.0,22.575262,0
5674,57.0,25.754934,22.0,0
5675,57.0,25.0,22.777529,0
5676,12.0,26.0,22.74422,0
5677,13.745819,26.0,22.0,0
5678,13.0,26.615515,22.0,0
5679,13.0,26.0,22.545246,0
5680,57.245068,26.0,22.0,0
5681,58.0,26.646284,22.0,0
5682,58.0,26.0,22.652197,0
5683,11.0,27.898697,22.0,0
5684,11.0,27.0,22.703712,0
5685,12.615515,27.0,22.0,0
5686,12.0,27.572655,22.0,0
5687,12.0,27.0,22.502834,0
5688,58.353718,27.0,22.0,0
5689,59.0,27.576216,22.0,0
5690,59.0,27.0,22.58225,0
5691,60.0,27.814196,22.0,0
5692,60.0,27.0,22.859514,0
5693,10.898696,28.0,22.0,0
5694,10.0,28.0,22.728233,0
5695,60.185802,28.0,22.0,0
5696,61.0,28.76999,22.0,0
5697,61.0,28.0,22.805935,0
5698,9.0,29.0,22.850832,0
5699,10.584209,29.0,22.0,0
5700,10.0,29.649303,22.0,0
5701,10.0,29.0,22.522493,0
5702,61.23001,29.0,22.0,0
5703,62.0,29.77601,22.0,0
5704,62.0,29.0,22.786995,0
5705,9.649303,30.0,22.0,0
5706,9.0,30.816828,22.0,0
5707,9.0,30.0,22.57958,0
5708,62.22399,30.0,22.0,0
5709,63.0,30.85978,22.0,0
5710,63.0,30.0,22.848494,0
5711,8.816829,31.0,22.0,0
5712,8.0,31.0,22.784552,0
5713,63.14022,31.0,22.0,0
5714,8.610379,32.0,22.0,0
5715,8.0,32.0,22.60771,0
5716,63.3986,32.0,22.0,0
5717,64.0,32.65994,22.0,0
5718,64.0,32.0,22.714201,0
5719,8.529259,33.0,22.0,0
5720,8.0,33.86111,22.0,0
5721,8.0,33.0,22.541529,0
5722,64.34006,33.0,22.0,0
5723,65.0,33.824093,22.0,0
5724,65.0,33.0,22.836996,0
5725,7.861111,34.0,22.0,0
5726,65.1759,34.0,22.0,0
5727,7.8270354,35.0,22.0,0
5728,65.33723,35.0,22.0,0
5729,66.0,35.849533,22.0,0
5730,66.0,35.0,22.856337,0
5731,7.8474593,36.0,22.0,0
5732,66.15047,36.0,22.0,0
5733,67.0,36.0,22.9474,0
5734,7.853968,37.0,22.0,0
5735,66.203766,37.0,22.0,0
5736,67.0,37.874386,22.0,0
5737,67.0,37.0,22.8219,0
5738,7.758229,38.0,22.0,0
5739,8.0,38.24177,22.0,0
5740,67.12562,38.0,22.0,0
5741,68.0,38.0,22.890348,0
5742,8.641808,39.0,22.0,0
5743,8.0,39.0,22.606253,0
5744,9.0,39.358192,22.0,0
5745,67.216774,39.0,22.0,0
5746,68.0,39.0,22.740257,0
5747,9.688718,40.0,22.0,0
5748,9.0,40.0,22.65404,0
5749,10.0,40.311283,22.0,0
5750,67.28007,40.0,22.0,0
5751,68.0,40.784996,22.0,0
5752,68.0,40.0,22.652351,0
5753,10.728615,41.0,22.0,0
5754,10.0,41.0,22.731491,0
5755,11.0,41.271385,22.0,0
5756,68.215004,41.0,22.0,0
5757,69.0,41.0,22.8566,0
5758,11.780148,42.0,22.0,0
5759,12.0,42.219852,22.0,0
5760,13.0,42.385166,22.0,0
5761,19.0,42.448696,22.0,0
5762,20.0,42.307854,22.0,0
5763,68.26889,42.0,22.0,0
5764,69.0,42.0,22.774712,0
5765,13.874109,43.0,22.0,0
5766,13.0,43.0,22.771486,0
5767,14.0,43.125893,22.0,0
5768,15.0,43.14419,22.0,0
5769,16.0,43.235725,22.0,0
5770,17.0,43.366962,22.0,0
5771,18.31417,43.0,22.0,0
5772,18.0,43.31417,22.0,0
5773,19.0,43.0,22.72747,0
5774,20.837753,43.0,22.0,0
5775,20.0,43.0,22.891205,0
5776,21.0,43.162247,22.0,0
5777,68.26812,43.0,22.0,0
5778,69.0,43.0,22.743227,0
5779,21.54869,44.0,22.0,0
5780,21.0,44.0,22.87742,0
5781,68.243835,44.0,22.0,0
5782,69.0,44.0,22.737116,0
5783,21.594835,45.0,22.0,0
5784,68.27462,45.0,22.0,0
5785,69.0,45.0,22.700344,0
5786,21.685492,46.0,22.0,0
5787,68.350845,46.0,22.0,0
5788,69.0,46.767227,22.0,0
5789,69.0,46.0,22.650824,0
5790,21.793964,47.0,22.0,0
5791,69.23277,47.0,22.0,0
5792,21.856071,48.0,22.0,0
5793,69.280624,48.0,22.0,0
5794,21.744022,49.0,22.0,0
5795,69.29718,49.0,22.0,0
5796,21.591797,50.0,22.0,0
5797,21.0,50.670444,22.0,0
5798,69.284515,50.0,22.0,0
5799,20.670444,51.0,22.0,0
5800,20.0,51.690945,22.0,0
5801,69.225075,51.0,22.0,0
5802,69.0,51.22507,22.0,0
5803,19.690945,52.0,22.0,0
5804,19.0,52.673042,22.0,0
5805,68.47701,52.0,22.0,0
5806,69.0,52.0,22.770205,0
5807,18.673042,53.0,22.0,0
5808,18.0,53.708195,22.0,0
5809,68.342865,53.0,22.0,0
5810,69.0,53.0,22.839779,0
5811,17.708195,54.0,22.0,0
5812,17.0,54.715855,22.0,0
5813,68.19383,54.0,22.0,0
5814,69.0,54.0,22.798067,0
5815,15.0,55.81372,22.0,0
5816,16.715855,55.0,22.0,0
5817,16.0,55.62046,22.0,0
5818,68.172226,55.0,22.0,0
5819,69.0,55.0,22.81253,0
5820,14.81372,56.0,22.0,0
5821,14.0,56.796467,22.0,0
5822,68.132164,56.0,22.0,0
5823,68.0,56.132168,22.0,0
5824,13.796466,57.0,22.0,0
5825,67.33517,57.0,22.0,0
5826,68.0,57.0,22.58421,0
5827,13.604406,58.0,22.0,0
5828,13.0,58.672718,22.0,0
5829,13.0,58.0,22.766804,0
5830,67.30351,58.0,22.0,0
5831,68.0,58.0,22.673532,0
5832,12.672717,59.0,22.0,0
5833,12.0,59.905724,22.0,0
5834,67.22291,59.0,22.0,0
5835,68.0,59.0,22.815151,0
5836,11.905724,60.0,22.0,0
5837,67.08684,60.0,22.0,0
5838,67.0,60.086838,22.0,0
5839,11.709641,61.0,22.0,0
5840,66.35024,61.0,22.0,0
5841,67.0,61.0,22.709642,0
5842,11.666587,62.0,22.0,0
5843,66.22182,62.0,22.0,0
5844,66.0,62.221817,22.0,0
5845,11.685153,63.0,22.0,0
5846,65.28193,63.0,22.0,0
5847,66.0,63.0,22.794191,0
5848,11.758228,64.0,22.0,0
5849,12.0,64.24177,22.0,0
5850,65.21941,64.0,22.0,0
5851,66.0,64.0,22.801056,0
5852,12.579822,65.0,22.0,0
5853,12.0,65.0,22.789005,0
5854,65.25177,65.0,22.0,0
5855,66.0,65.0,22.77971,0
5856,12.692148,66.0,22.0,0
5857,65.20558,66.0,22.0,0
5858,66.0,66.0,22.825071,0
5859,12.823117,67.0,22.0,0
5860,13.0,67.17688,22.0,0
5861,65.117004,67.0,22.0,0
5862,65.0,67.117004,22.0,0
5863,66.0,67.0,22.917988,0
5864,13.573363,68.0,22.0,0
5865,13.0,68.0,22.906315,0
5866,64.25076,68.0,22.0,0
5867,65.0,68.0,22.71789,0
5868,13.679459,69.0,22.0,0
5869,14.0,69.32054,22.0,0
5870,64.23256,69.0,22.0,0
5871,65.0,69.0,22.780586,0
5872,14.611992,70.0,22.0,0
5873,14.0,70.0,22.736727,0
5874,64.14498,70.0,22.0,0
5875,64.0,70.14498,22.0,0
5876,65.0,70.0,22.902197,0
5877,14.901319,71.0,22.0,0
5878,15.0,71.09868,22.0,0
5879,63.26851,71.0,22.0,0
5880,63.0,71.26851,22.0,0
5881,64.0,71.0,22.747423,0
5882,15.890919,72.0,22.0,0
5883,15.0,72.0,22.884962,0
5884,16.0,72.10908,22.0,0
5885,17.0,72.343956,22.0,0
5886,62.347034,72.0,22.0,0
5887,63.0,72.0,22.657131,0
5888,16.0,73.0,22.903664,0
5889,17.74164,73.0,22.0,0
5890,17.0,73.0,22.673368,0
5891,18.0,73.25836,22.0,0
5892,62.180523,73.0,22.0,0
5893,62.0,73.18052,22.0,0
5894,63.0,73.0,22.828022,0
5895,18.772774,74.0,22.0,0
5896,18.0,74.0,22.72293,0
5897,19.0,74.22723,22.0,0
5898,61.265804,74.0,22.0,0
